SalePeriod,SaleDate,SalesPeriodType,Industry,DataType,ProductCategoryName,Quantity,Units,TOTAL_$
2001-01-01 - 2026-04-12,2023-09-28,Historical,Adult-Use,Delivery Operators,Vape Product,150.0,129,4901.24
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Couriers,Buds,2175.5,199,11759.66
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Couriers,Concentrate,3.5,1,109.0
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Couriers,Concentrate (Bulk),1.0,1,35.0
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),29.0,25,1276.0
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Couriers,Infused (edible),129.0,97,2339.75
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Couriers,Infused Beverage,10.0,8,94.5
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,17.5,15,393.0
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,250.3,124,2696.0
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Couriers,Shake/Trim,595.0,41,1826.4
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),126.0,16,529.8
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Couriers,Vape Product,148.0,124,4319.9
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Operators,Buds,1831.38,267,11830.5
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Operators,Concentrate (Each),35.0,30,863.52
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Operators,Infused (edible),220.0,181,4026.09
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Operators,Infused Beverage,38.0,22,392.39
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,11.7,11,230.38
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Operators,Kief,2.0,2,45.4
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,357.4,191,3438.48
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Operators,Shake/Trim,7.0,1,25.0
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),280.0,10,739.5
2001-01-01 - 2026-04-12,2023-09-29,Historical,Adult-Use,Delivery Operators,Vape Product,197.0,171,7006.84
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Couriers,Buds,1747.5,151,9271.31
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),7.0,5,413.0
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Couriers,Infused (edible),94.0,78,1746.0
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Couriers,Infused (non-edible),1.0,1,40.0
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Couriers,Infused Beverage,11.0,6,112.0
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,10.8,9,210.0
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,145.7,69,1455.5
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Couriers,Shake/Trim,511.0,28,1466.0
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),91.0,12,379.5
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Couriers,Vape Product,129.0,117,3904.0
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Operators,Buds,1558.96,246,10525.38
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Operators,Concentrate (Each),44.0,38,1457.31
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Operators,Infused (edible),192.0,141,3672.4
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Operators,Infused Beverage,19.0,9,190.49
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,23.3,16,471.68
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,334.35,187,3276.91
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Operators,Shake/Trim,14.0,2,65.76
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),252.0,9,608.0
2001-01-01 - 2026-04-12,2023-09-30,Historical,Adult-Use,Delivery Operators,Vape Product,136.0,122,4985.6
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Couriers,Buds,1141.0,112,6450.89
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Couriers,Concentrate,1.0,1,40.0
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),18.0,15,900.0
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Couriers,Infused (edible),92.0,71,1783.0
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Couriers,Infused Beverage,34.0,14,307.75
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,15.5,15,318.73
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,123.2,54,1459.77
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Couriers,Shake/Trim,322.0,19,955.0
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),56.0,8,236.0
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Couriers,Vape Product,81.0,69,2414.01
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Operators,Buds,1547.0,233,10197.63
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Operators,Concentrate (Each),33.0,21,949.62
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Operators,Infused (edible),144.0,128,2979.62
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Operators,Infused Beverage,27.0,18,152.17
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,21.8,13,381.85
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Operators,Kief,1.0,1,17.44
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,352.55,189,3543.59
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Operators,Shake/Trim,7.0,1,25.0
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),168.0,6,430.1
2001-01-01 - 2026-04-12,2023-10-01,Historical,Adult-Use,Delivery Operators,Vape Product,154.0,144,5208.73
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Couriers,Buds,1388.0,133,7248.39
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Couriers,Concentrate,5.5,3,199.0
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),3.0,3,136.0
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Couriers,Infused (edible),60.0,37,1187.0
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Couriers,Infused (non-edible),2.0,1,80.0
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Couriers,Infused Beverage,17.0,12,204.25
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,17.2,14,333.0
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,89.7,44,972.0
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Couriers,Shake/Trim,301.0,19,912.0
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),84.0,10,338.0
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Couriers,Vape Product,84.0,74,2543.0
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Operators,Buds,1267.92,165,8223.36
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Operators,Concentrate (Each),20.0,16,470.14
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Operators,Infused (edible),114.0,96,2362.66
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Operators,Infused (non-edible),1.0,1,41.05
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Operators,Infused Beverage,65.0,14,213.63
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,18.0,8,403.48
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Operators,Kief,2.0,1,43.88
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,172.7,107,1731.66
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Operators,Shake/Trim,7.0,1,23.69
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),196.0,7,477.0
2001-01-01 - 2026-04-12,2023-10-02,Historical,Adult-Use,Delivery Operators,Vape Product,131.0,120,4406.86
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Couriers,Buds,1559.0,155,8366.61
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Couriers,Concentrate,1.0,1,45.0
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Couriers,Concentrate (Bulk),1.0,1,35.0
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),5.0,5,186.6
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Couriers,Infused (edible),100.0,67,1778.96
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Couriers,Infused Beverage,3.0,3,21.25
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,13.1,12,267.25
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,107.9,53,1032.82
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Couriers,Shake/Trim,133.0,12,475.0
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),105.0,13,456.0
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Couriers,Vape Product,114.0,106,3459.85
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Operators,Buds,1614.1,242,10552.32
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Operators,Concentrate (Each),30.0,22,738.97
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Operators,Infused (edible),121.0,94,2507.54
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Operators,Infused Beverage,19.0,15,222.86
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,8.5,7,154.37
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,245.9,148,2486.04
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Operators,Shake/Trim,14.0,2,70.0
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),336.0,12,831.5
2001-01-01 - 2026-04-12,2023-10-03,Historical,Adult-Use,Delivery Operators,Vape Product,139.0,126,4742.02
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Couriers,Buds,1404.5,118,7567.14
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Couriers,Concentrate,10.5,3,261.6
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),8.0,8,381.8
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Couriers,Infused (edible),64.0,52,1267.0
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Couriers,Infused Beverage,16.0,4,188.0
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,12.5,8,233.0
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,94.7,42,974.4
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Couriers,Shake/Trim,231.0,14,696.0
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),119.0,17,515.0
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Couriers,Vape Product,88.0,74,2625.8
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Operators,Buds,1479.3400000000001,211,9171.48
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Operators,Concentrate (Each),28.0,21,740.01
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Operators,Infused (edible),127.0,105,2483.45
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Operators,Infused (non-edible),1.0,1,15.95
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Operators,Infused Beverage,21.0,12,104.96
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,14.5,9,238.67
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,247.75,149,2326.38
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Operators,Shake/Trim,35.0,5,149.64
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),112.0,4,288.44
2001-01-01 - 2026-04-12,2023-10-04,Historical,Adult-Use,Delivery Operators,Vape Product,137.0,127,4613.86
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Couriers,Buds,1606.5,150,8846.8
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Couriers,Concentrate,6.0,2,224.0
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),13.0,14,1026.0
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Couriers,Infused (edible),90.0,68,1732.5
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Couriers,Infused (non-edible),5.0,5,189.0
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Couriers,Infused Beverage,22.0,15,216.0
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,4.24,5,116.0
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,118.25,62,1259.5
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Couriers,Shake/Trim,147.0,12,468.0
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),49.0,5,230.0
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Couriers,Vape Product,113.0,107,3349.0
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Operators,Buds,1365.46,213,9076.31
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Operators,Concentrate (Each),59.0,34,1477.51
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Operators,Infused (edible),176.0,147,3073.22
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Operators,Infused (non-edible),3.0,3,62.72
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Operators,Infused Beverage,46.0,20,253.95
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,17.8,15,350.72
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,276.85,173,2755.06
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Operators,Shake/Trim,14.0,2,70.0
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),336.0,12,785.5
2001-01-01 - 2026-04-12,2023-10-05,Historical,Adult-Use,Delivery Operators,Vape Product,159.0,147,5029.92
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Couriers,Buds,1725.5,130,8716.41
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Couriers,Concentrate,3.5,1,84.0
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),13.0,13,657.0
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Couriers,Infused (edible),101.0,78,1947.02
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Couriers,Infused (non-edible),2.0,2,80.0
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Couriers,Infused Beverage,13.0,7,153.0
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,16.8,14,323.0
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,163.6,79,1827.0
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Couriers,Shake/Trim,273.0,16,878.0
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),112.0,14,432.0
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Couriers,Vape Product,123.0,105,3519.0
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Operators,Buds,1644.0,248,11526.43
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Operators,Concentrate (Each),40.0,28,1211.75
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Operators,Infused (edible),209.0,168,3688.99
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Operators,Infused Beverage,54.0,14,342.84
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,8.2,7,168.52
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,366.55,236,3619.96
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Operators,Shake/Trim,49.0,5,206.0
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),28.0,1,73.64
2001-01-01 - 2026-04-12,2023-10-06,Historical,Adult-Use,Delivery Operators,Vape Product,196.0,179,6839.51
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Couriers,Buds,1732.0,159,9078.86
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Couriers,Concentrate,4.0,1,100.0
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),8.0,7,348.0
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Couriers,Infused (edible),81.0,62,1588.0
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Couriers,Infused Beverage,15.0,4,177.0
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,13.4,12,338.0
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,148.1,81,1440.0
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Couriers,Shake/Trim,273.0,17,820.0
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),77.0,7,301.0
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Couriers,Vape Product,97.0,87,2915.0
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Operators,Buds,1283.5,204,9018.74
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Operators,Concentrate (Each),50.0,42,1485.33
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Operators,Infused (edible),176.0,144,3401.41
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Operators,Infused (non-edible),2.0,2,50.0
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Operators,Infused Beverage,51.0,22,357.82
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,55.9,41,1155.87
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Operators,Kief,3.0,2,70.98
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,383.05,233,4209.96
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Operators,Shake/Trim,7.0,1,25.0
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),196.0,7,495.0
2001-01-01 - 2026-04-12,2023-10-07,Historical,Adult-Use,Delivery Operators,Vape Product,167.0,147,5853.48
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Couriers,Buds,1299.5,112,6613.64
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),3.0,3,126.0
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Couriers,Infused (edible),99.0,74,2063.0
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Couriers,Infused Beverage,17.0,11,191.75
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,6.0,6,160.0
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,86.0,40,967.0
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Couriers,Shake/Trim,189.0,11,615.0
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),56.0,7,237.0
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Couriers,Vape Product,67.0,62,1993.0
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Operators,Buds,1450.5,210,9642.19
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Operators,Concentrate (Each),22.0,19,645.38
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Operators,Infused (edible),139.0,118,2976.91
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Operators,Infused (non-edible),1.0,1,55.71
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Operators,Infused Beverage,58.0,18,262.11
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,16.799999999999997,13,356.5
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Operators,Kief,1.0,1,16.67
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,224.75,150,2454.93
2001-01-01 - 2026-04-12,2023-10-08,Historical,Adult-Use,Delivery Operators,Shake/Trim,7.0,1,36.0
